Judul Berita,Label
"
Global Bond BNI Laku Keras, Kelebihan Permintaan 6,4 Kali
",Positif
"
Mau Mudik Pakai Mobil Listrik? Tenang, Ada 239 SPKLU di Tol
",Positif
"
Mudik Pakai Mobil Listrik? Ini Tips biar Nggak Mogok di Tengah Tol
",Netral
"
4.000 Mobil Listrik Diprediksi Dipakai buat Mudik
",Netral
"
Proyek Bendungan Tiga Dihaji Sumsel Senilai Rp 3,7 T Rampung Akhir 2024
",Positif
"
Bank Mega Syariah Berbagi Kebaikan
",Positif
"
Bakal Ada Regulasi Baru Atur THR Ojol, Ini Bocoran Kemnaker
",Netral
"
Produksi Pesawat Boeing 737 MAX Anjlok Gara-gara Pabrik Diaudit Ketat
",Negatif
"
Pengelola Tol Bocimi Beberkan Kronologi Longsor hingga Sebabkan Mobil Terperosok
",Negatif
"
Tol Japek II Selatan Disiapkan Secara Fungsional untuk Mudik Lebaran
",Netral
"
Pegawai Kena PHK Sebelum Lebaran, Tetap Dapat THR?
",Negatif
"
Sinergi Gojek & Whoosh Tawarkan Diskon Khusus Perjalanan ke Stasiun
",Positif
"
Jokowi Mau Potensi Tambang Rakyat di Jambi Dimaksimalkan!
",Positif
"
Jokowi Minta Basuki Benahi Pasar Muara Bungo
",Netral
"
Cara Klaim JHT BPJS Ketenagakerjaan Saat Libur Lebaran 2024
",Netral
"
Puan soal Ekonomi RI Usai Pemilu: Rupiah Melemah-Harga Pangan Naik
",Negatif
"
Kemnaker Sebut Pembagian THR Tahun Ini Membaik, Ini Datanya
",Positif
"
Ekspedisi Rupiah Berdaulat Distribusikan Uang Layak ke Ujung Negeri
",Positif
"
Warga Pakistan Serbu Pasar untuk Belanja Kebutuhan Lebaran
",Negatif
"
SPBU Nakal Pemalsu Pertamax di Cimanggis Depok Ditutup Sementara
",Negatif
"
Taylor Swift Masuk Dalam Daftar Miliarder Forbes 2024
",Positif
"
Segini Denda Penumpang yang Turun Lebih dari Tiket Tujuan
",Negatif
"
Bagi-bagi Bansos Beras 10 Kg di Jambi, Jokowi: Ada yang Baru Dapat Sekali
",Netral
"
Dapat Hampers Lebaran dari Kantor, Kena Pajak atau Enggak? Ini Jawabannya
",Netral
"
Diskon 36% Tarif Tol Krian-Bunder Sudah Berlaku, Simak Rinciannya
",Positif
"
Bansos Beras 10 Kg Lanjut Setelah Juni? Jokowi: Saya Tidak Janji
",Netral
"
Kebutuhan Penukaran Uang Jelang Lebaran Naik Rp 8,8 Triliun
",Positif
"
Ada Perusahaan Ajukan PHK Jelang Lebaran, Kemnaker: Tunda!
",Negatif
"
Bandara Dhoho Garapan Gudang Garam Dibuka Besok, Citilink Terbang Pertama
",Positif
"
7 Posko Mudik-Layanan Kesehatan BPJS Selama Libur Lebaran 2024
",Netral
"
BUMN Jasa Survei Jamin Keamanan Kapal Berlayar, Ini Caranya
",Netral
"
Pertagas Transformasi Jadi Perusahaan Energi, Bidik Laba Rp 3,4 T di 2024
",Positif
"
Dua Ruas Tol Kuala Tanjung-Parapat Dipakai buat Mudik Mulai Hari Ini, Gratis!
",Positif
"
Mau Mudik Tenang Titipkan Anabul di Hotel? Siapkan Uang Segini!
",Netral
"
Mulai Hari Ini, Tol Cimanggis-Cibitung Seksi Nagrak-Cibitung Dibuka Gratis
",Positif
"
BI Realisasikan Penukaran Uang Tunai Kebutuhan Lebaran Rp 123,7 T
",Positif
"
ASN Wajib Tingkatkan Skill Biar Cepat Naik Jabatan, Bagaimana Caranya?
",Netral
"
Begini Kondisi Jalan Tol Bocimi yang Amblas
",Netral
"
Susah Lari Kencang, Pengusaha Keluhkan 3 Kebijakan Jokowi Ini
",Negatif
"
Taylor Swift Masuk Daftar Orang Terkaya Dunia!
",Positif
"
Pet Hotel 'Diserbu' Kucing Jelang Lebaran, Omzet Naik hingga Rp 6 Juta/Hari
",Positif
"
Berharap Pada Ketentuan Baru Fintech Lending
",Netral
"
Kemendag Pastikan Transisi Tiktok dan Tokopedia Sudah Tuntas
",Netral
"
Pengusaha Beberkan Sinyal-sinyal Buruk yang Ancam Perekonomian RI
",Negatif
"
Penumpang Kereta Sengaja Bablas dari Tujuan, Bisa Kena Denda!
",Negatif
"
Dolar AS Perkasa Betah di Rp 15.900an
",Negatif
"
Harga Emas Hari Ini Meroket Lagi, Terus-terusan Pecah Rekor!
",Positif
"
Harga Emas Pecah Rekor Lagi! Tembus Segini
",Positif
"
Pegawai Pajak Dilarang Keras Terima Hadiah Lebaran, Ini Penjelasannya
",Negatif
"
Pemudik Sepeda Motor Menyemut di Pelabuhan Ciwandan
",Netral
"
IHSG Pagi Ini Dibuka di Level 7.166
",Netral
"
Penarapan Diskon Tarif 20% di Tol Trans Jawa
",Positif
"
BEI Terbitkan Aturan Baru, Aksi Pecah Nilai Saham Tak Cuma Butuh Restu RUPS
",Netral
"
THR Cair, Warga Ramai-ramai Serbu Pusat Perbelanjaan
",Positif
"
Curah Hujan Tinggi Diduga Jadi Penyebab Tol Bocimi Longsor
",Negatif
"
Melihat Customer Lounge Gojek di Stasiun Whoosh Halim
",Netral
"
Babak Baru Penyelesaian Sengketa Lahan Hotel Sultan di Tangan AHY
",Netral
"
Indonesia Ekspor Etanol Farmasi ke Belanda
",Positif
"
Pengakuan Jokowi: Tak Ada Arahan Khusus buat 4 Menteri yang Dipanggil MK
",Netral
"
Sinyal Buruk Ekonomi RI hingga Catatan Penting Buat Presiden Baru
",Negatif
"
Besok Jam 08.00 Sri Mulyani Hadiri Sidang Sengketa Pilpres di MK
",Netral
"
Terkuak Rencana Penggabungan Bandara RI di Bawah Satu Operator
",Netral
"
Bos Tokopedia Buka-bukaan Soal Migrasi TikTok yang Sempat Heboh
",Netral
"
Kunjungi Pasar Tanjung Bungur, Jokowi: Harga Baik-Stok Tak Ada Masalah
",Positif
"
Warga Antusias Belanja Sembako Murah di Jakpus
",Positif
"
Mengintip Proyek Kilang Pertamina Terbesar di RI
",Netral
"
Berat Maksimal 20 Kg, Ini Rincian Aturan Bagasi Kereta Cepat
",Netral
"
Dahsyat, Mengerikan Gempa Taiwan! Jalan Rusak Parah-Bangunan Hancur
",Negatif
"
Pupuk Indonesia Minta Gas Murah Lanjut, Singgung Subsidi Bengkak
",Negatif
"
Omah Pembatik Cilik jadi Destinasi Eduwisata Baru di Gunungkidul
",Netral
"
Tol Cimanggis-Cibitung Seksi 2B Tersambung Jakarta-Cikampek, Cek di Sini Infonya
",Netral
"
Daging Ayam Murah Meriah Nih, Cuma di Transmart Full Day Sale
",Positif
"
Proyek Kereta Cepat Tembus IKN Masih Wacana, Ini Buktinya
",Negatif
"
Progres Terkini Pembangunan LRT Jakarta Fase 1B
",Netral
"
Berkah Lebaran, Beli Meja Makan di Transmart Full Day Sale Diskon Hampir Sejuta!
",Positif
"
Terkuak Masalah Pembebasan Lahan IKN, Termasuk soal Anggaran
",Negatif
"
Beli Kurma di Transmart Full Day Sale Cuma Rp 30 Ribuan, Yuk Serbu!
",Positif
"
Airlangga Ungkap Nggak Cuma RI Tebar Bansos, Singapura, Malaysia, hingga AS Juga
",Netral
"
Amplop Lebaran Bergambar Unik Mulai Dijajakan
",Netral
"
Merapat Transmart Full Day Sale Besok! Daging Rendang Diobral Jadi Murah Meriah
",Negatif
"
Ternyata Ini Penyebab Harus Ada Contraflow di Tol Jakarta-Cikampek
",Netral
"
Transmart Full Day Sale Hadir Lagi, Beli TV Bisa Hemat Sampai Rp 4 Juta
",Positif
"
Terungkap! Ini Alasan Risma Tak Hadir Saat Jokowi Bagi-bagi Bansos
",Netral
"
Berburu Baju Muslim untuk Lebaran
",Netral.
"
Transmart Full Day Sale Hadir Lagi, Beli Kulkas 4 Pintu Hemat Rp 3 Jutaan
",Positif
"
Dirut Bulog Lepas Keberangkatan Ratusan Pemudik
",Netral
"
Catat! Ini Aturan Pemudik Bawa Kendaraan Listrik yang Naik Kapal Laut
",Netral
"
Ramainya Mudik Gratis Bareng Kapal Pelni
",Netral
"
Serbu! AC 1/2 PK di Transmart Full Day Sale Ada Potongan Hampir Rp 1,5 Juta
",Positif
"
Sri Mulyani Pastikan Defisit Anggaran APBN 2025 di Bawah 3%
",Positif
"
Transmart Full Day Sale Edisi Lebaran, Sepeda Listrik Diskon sampai Rp 2,7 Juta!
",Positif
"
Layanan Digital Peruri Raih Penghargaan Digitech Award
",Positif
"
Ribuan Pemudik Pulang Kampung Bareng Bank BUMN
",Netral
"
Tukar Mata Uang di Jenius Bisa Tiap Hari, ke Luar Negeri Jadi Praktis
",Positif
"
Transmart Full Day Sale Edisi Lebaran, Rak Besi Diskon hingga Rp 1,2 Juta!
",Positif
"
Potret Penerbangan Perdana di Bandara Dhoho Kediri
",Netral
"
Jokowi Minta Sri Mulyani cs Komunikasi dengan Pemerintah Baru soal APBN
",Netral
"
Mewujudkan Ambisi Besar Industri Pertahanan RI
",Netral
"
Sri Mulyani Buka Suara soal Anggaran Makan Siang Gratis di APBN 2025
",Netral
"
Sinar Mas dan APP Group Sumbang Alquran ke Masjid Istiqlal
",Netral
"
Asyik! Besok Ada Transmart Full Day Sale, Banjir Diskon 50% + 20%
",Positif
"
Pemudik Capai 194 Juta, Luhut Sebut Paling Meriah Sepanjang Sejarah
",Positif
"
Dirut Pertamina Pantau Kesiapan Satgas-Stok BBM di Jawa Barat
",Netral
"
Subholding BUMN Jasa Survei Gelar Program Mudik untuk 5 Rute
",Netral
"
Diperbaiki, Tol Bocimi yang Longsor Ditarget Bisa Dipakai Mudik Minggu Depan
",Positif
"
Risma Jawab Hakim MK soal Alasan Bansos Cair Mulai Januari
",Netral
"
Ucapkan Selamat Mudik Lebaran, Luhut: Kalau Ngantuk Berhenti Dulu
",Netral
"
AHY Bakal Kunjungi Muara Gembong Bekasi, Ada Apa Nih?
",Netral
"
Risma Buka-bukaan Alasan Tidak Mau Salurkan Bansos Beras, Singgung Temuan BPK
",Negatif
"
Mulai Besok, KAI Tambah Kereta Mudik Rute Gambir-Yogyakarta
",Netral
"
Cara Membeli E-Meterai untuk Seleksi CASN, Wajib Tahu
",Netral
"
Sri Mulyani Anggap Sidang Sengketa Pilpres Cara Rawat Nalar Publik tentang APBN
",Netral
"
Rupiah Lesu-Harga Minyak Meroket, Siap-siap Subsidi BBM Bengkak!
",Negatif
"
Saat Muhadjir Ditegur Ketua MK di Sidang Sengketa Pilpres Gegara Pernyataan Ini
",Negatif
"
Muhadjir Beberkan Alasan Jokowi Sering Berkunjung ke Daerah
",Netral
"
Sri Mulyani Bantah Automatic Adjustment buat Biayai Bansos!
",Negatif
"
Penampakan Kemacetan di Tol Cipali
",Netral
"
21 Usaha Rumahan yang Tidak Ada Matinya, Tak Perlu Sewa Kios
",Positif
"
2 Cara Transfer DANA ke ShopeePay dan Biaya Adminnya
",Netral
"
Cara Daftar Akun Aplikasi SIAPkerja Kemnaker dan Persyaratannya
",Netral
"
Mensos Sebut Pemerintah Tak Lagi Salurkan Bansos dalam Bentuk Beras
",Negatif
"
Sri Mulyani Blak-blakan Alokasi Dana Bansos Setiap Kunjungan Jokowi ke Daerah
",Netral
"
Jokowi Gemar Bagi-bagi Bansos, Muhadjir: Itu Pola Kepemimpinannya
",Netral
"
Bazar Murah untuk Lebaran
",Positif
"
Mudik Gratis Peruri Berangkatkan 700 Peserta ke Jawa Tengah
",Netral
"
Suara Golkar Melonjak Berkat Bansos? Airlangga: Bungkusnya Nggak Warna Kuning
",Netral
"
Oh Ternyata Ini, Alasan Pemerintah Gencar Kasih Bantuan Beras buat Masyarakat
",Netral
"
Beli Pertalite Jadi Dibatasi Termasuk Saat Mudik? Ini Kata Menteri ESDM
",Negatif
"
Airlangga Ungkap Sumber Anggaran Bansos yang Dibagikan Jokowi
",Netral
"
'Lenyap' dari Kemensos, Segini Anggaran BLT El Nino yang Disinggung Ketua MK
",Negatif
"
Pemudik Lewati Tol Solo-Yogya yang Dibuka Gratis, Ini Potretnya
",Netral
"
Gojek Swadaya, Fasilitasi Mitra Gojek Berbagi
",Positif
"
Menteri ESDM Buka Suara soal Kasus Korupsi Timah yang Seret Harvey Moeis
",Negatif
"
Pelaku Usaha Sambut Positif Diskon Biaya Penumpukan Peti Kemas
",Positif
"
Eks Dirut Bulog Budi Waseso Buka Suara Namanya Disebut dalam Sidang MK
",Netral
"
Pemerintah Kantongi Rp 23 T dari Pajak Kripto hingga Fintech
",Positif
"
Kerja Sama Fasilitas Kredit Industri Tekstil
",Netral
"
6 Maskapai Hadiri Panggilan KPPU soal Tiket Pesawat Naik, Batik Tak Hadir
",Negatif
"
Buntut Aksi Boikot, McDonald's Beli 225 Gerai Waralabanya di Israel
",Negatif
"
Nama Buwas Disebut Hakim MK di Sidang Sengketa Pilpres, Ada Apa?
",Netral
"
7 Maskapai Dipanggil soal Harga Tiket Pesawat Mahal, Begini Hasilnya
",Netral
"
TelkomGroup Berangkatkan Lebih Dari 2.000 Pemudik
",Netral
"
Mudik Lebaran, Transaksi Tetap Mudah dan Nyaman Bersama BRI
",Positif
"
Hakim MK Tanya ke Sri Mulyani cs, Sumber Dana Jokowi Bagi Bansos dari Mana?
",Netral
"
Penampakan Pembangunan Jalan Raya yang Membelah Hutan Amazon
",Negatif
"
Cadangan Devisa RI Turun Lagi Jadi US$ 140,4 Miliar, Ini Penyebabnya
",Negatif
"
Digitalisasi Jadi Cara Bank biar Nggak Ditinggal Nasabah
",Positif
"
Produk Perang Canggih Made in RI: Radar-Kapal Perang Raksasa
",Netral
"
Ketua MK Tanya BLT El Nino 'Lenyap' dari Anggaran Kemensos, Ini Jawaban Sri Mulyani
",Netral
"
Sering Digelar Pemerintah, Ternyata Ini Tujuan Program Mudik Gratis
",Netral
"
Airlangga Buka-bukaan Perintah Jokowi ke 4 Menteri Sebelum Sidang MK, Apa Itu?
",Netral
"
Beras dan Minyak Goreng Asal Malaysia Ditemukan di Jalur Tikus Kalimantan
",Negatif
"
Menteri ESDM Ungkap Lifting Migas RI Belum Capai Target, Ini Datanya
",Negatif
"
1.709 Orang Ikuti Mudik Gratis Bersama United Tractors
",Netral
"
TASPEN Berangkatkan 720 Peserta Mudik Gratis BUMN Pakai 18 Armada Bus
",netral
"
Menteri ESDM Minta SKK Migas Geber Produksi demi Capai Target
",Netral
"
Pembangunan PLTS 500 MW Proyek Hijaunesia Dikebut, Begini Progresnya
",Positif
"
641 Ribu Ton Beras Bantuan Pangan Sudah Mengalir ke Masyarakat
",Positif
"
BSI Fasilitasi Mudik Gratis untuk Disabilitas
",Positif
"
Sri Mulyani di Sidang MK: Penyusunan APBN 2024 Tak Terkait Capres
",Netral
"
Bisakah Data Penerima Bansos Tumpang Tindih? Ini Jawaban Muhadjir-Airlangga
",Netral
"
Mudik Asyik Transmedia Berangkatkan 531 Peserta
",Netral
"
Jalan Panjang RI Produksi Alutsista Sendiri Tanpa Impor
",Netral
"
Risma Ungkap Biang Kerok Anggaran Kemensos Turun di 2024
",Netral
"
Terungkap! Ini yang Bikin Harga Emas Naik Terus hingga Cetak Rekor
",Positif
"
Sri Mulyani Tegaskan Bantuan Pangan Bapanas Bukan Perlinsos
",Netral
"
Tol Bocimi Longsor, Bisa Dipakai untuk Lebaran?
",Negatif
"
Sebentar Lagi Lebaran, Begini Cara Dapat 10 Juta dari BPJS Ketenagakerjaan
",Positif
"
Potret Pelabuhan Gilimanuk Bali Penuh Pemudik
",Netral
"
Menteri ESDM Lantik Shinta Damayanti Jadi Wakil Kepala SKK Migas
",Netral
"
Kutip Pepatah Kuno, Sri Mulyani Ingatkan Banyak Negara Krisis Ekonomi-Politik
",Negatif
"
Sri Mulyani Tegaskan Realisasi Anggaran Perlinsos Saat Pilpres Tak Ada Perbedaan
",Netral
"
Masyarakat Ramai-ramai Beli hingga Gadai Emas Jelang Lebaran
",Negatif
"
Jelang Libur Panjang, Dolar AS Masih Perkasa!
",Negatif
"
Airlangga Buka-bukaan Alasan Pemerintah Gelontorkan Perlinsos
",Netral
"
Gelar Mudik Asyik BUMN, Erick Thohir Berangkatkan 90 Ribu Warga
",Netral
"
Ekonom Sebut RI Perlu Menko Syariah, Ini Alasannya
",Netral
"
Ini Cara Menghitung Kendaraan yang Melintas Saat Mudik di Pantura
",Netral
"
Airlangga Beberkan Penyebab Anggaran Perlinsos Naik di Sidang MK
",Netral
"
Di Sidang MK, Muhadjir Ungkap Pangan Jadi Biang Kerok Kemiskinan RI
",Negatif
"
Jelang Akhir Pekan IHSG Dibuka ke Zona Merah di Level 7.254
",Negatif
"
Ciamik! Tempat Penitipan Hewan Ini Seperti Hotel
",Netral
"
Melihat Jakarta Lebaran Fair 2024
",Netral
"
Ribuan Orang Ikut Mudik Gratis BUMN
",Netral
"
Muhadjir Tegaskan Penyaluran Bansos Sudah Direncanakan Sejak Awal
",Netral
"
Potret Patroli Arus Mudik di Selat Bali
",Netral
"
Ambisi RI Punya Industri Pertahanan 50 Besar Dunia
",Netral
"
BPJT Minta Perbaikan Tol Bocimi Jangan Terburu-buru
",Negatif
"
Jokowi Buka Suara Peluang Bansos Beras sampai Akhir Tahun
",Positif
"
Sri Mulyani, Airlangga, hingga Risma Tiba di MK Jelang Sidang Sengketa Pilpres
",Netral
"
Sederet SPBU Nakal Terbongkar, Kini Ditutup Sementara
",Negatif
"
Penampakan Bangunan Nyaris Roboh Akibat Gempa Taiwan
",Negatif
"
Mendulang Kasih dan Rupiah di Hari Raya Lewat Hampers
",Positif
"
4.000 Mobil Listrik Bakal Dipakai Mudik Lebaran, SPKLU Aman Nggak?
",Netral
"
15 Instansi CPNS Sepi Peminat, Info untuk CPNS 2024
",Netral
"
10 Negara Termiskin di Dunia 2024 Menurut Data IMF
",Negatif
"
Duh! Harga Daging Ayam hingga Cabai Mulai Naik Jelang Lebaran
",Negatif
"
Jika Tak Pernah Sakit, Apakah BPJS Kesehatan Bisa Dicairkan?
",Netral
"
Melihat Kesibukan Pembuatan Kue Kering Lebaran
",Netral
"
Biar Nggak Mogok, Perhatikan Hal Ini Saat Mudik Pakai Mobil Listrik
",Netral
"
Kemnaker Ungkap Ada Perusahaan Mau PHK Jelang Lebaran, tapi Minta Ditunda
",Negatif
"
Pedagang Parcel di Cikini Makin Cuan Jelang Lebaran
",Positif
"
Luhut: Saya Sangat Menyayangkan Kasus Korupsi Timah Terjadi
",Negatif
"
Tol Bangkinang-XIII Koto Kampar Dibuka Gratis, Cek Infonya di Sini
",Netral
"
Terungkap Detik-detik Tol Bocimi Longsor hingga Mobil Terperosok
",Negatif
"
Dear Pemudik! Beli Koper di Transmart Full Day Sale Banjir Diskon
",Netral
"
Pakai Mobil Listrik Selama Lebaran Bisa Isi Daya Gratis di SPKLU Ini, Caranya?
",Positif
"
Penambahan Mesin Tap Pembayaran Exit Tol Merak
",Netral
"
Pemerintah Brunei Bantah Mau Bangun Kereta Cepat Sampai IKN
",Netral
"
Mudik Naik Mobil Listrik via Kapal Laut, Begini Ketentuannya
",Netral
"
Pelanggan Ini Hepi! Boyong TV LED di Transmart Full Day Sale Hemat Rp 1,8 Juta
",Positif
"
Dibuka Gratis, Tol Jogja-Solo Ruas Colomadu-Ngawen Dilalui 5.878 Kendaraan
",Netral
"
Lebih Luas dan Variatif! Pelanggan Kepincut Belanja di Miniso Transmart Kokas
",Positif
"
Ini Alasan Tanah Abang Selalu Padat Pengunjung Jelang Lebaran
",Positif
"
Zimbabwe Rilis Mata Uang Baru, Nasib yang Lama Bagaimana?
",Negatif
"
Satu Arah, Tol Batang-Semarang Lancar
",Netral
"
Jual Produk Zaman Now, Miniso Pink di Transmart Kokas Diserbu Pengunjung
",Positif
"
Tiket Penyeberangan Kapal Feri Merak-Bakauheni Habis sampai 8 April
",Negatif
"
Kemendag Evaluasi Aturan Pengetatan Impor Buntut Banyak Keluhan Pengusaha
",Negatif
"
Layani Kebutuhan Digital di Jalur Mudik
",Netral
"
Transmart Full Day Sale Makin Padat Pengunjung Jelang Waktu Buka Puasa!
",Positif
"
Mulai Hari Ini, Akses Tol ke Stasiun Kereta Cepat Whoosh Halim Dibuka
",Netral
"
Bisnisnya Bangkrut, Orang Tua Kate Middleton Terlilit Utang Rp 5,2 M
",Negatif
"
Beli AC di Transmart Full Day Sale Pasti Murah! Hemat Rp 1,3 Jutaan
",Positif
"
Bonus CEO Boeing Makin Gede Tembus Rp 518 M di Tengah Rencana Mundur
",Negatif
"
Resmi Hadir di Transmart Kokas, Miniso Pink Banjir Diskon Seharian!
",Positif
"
Sepatu Baru Alhamdulillah, Beli di Transmart Full Day Sale Diskonnya Gila-gilaan!
",Positif
"
Otorita IKN Tepis Ada Semburan Gas Mirip Lapindo-Suku Dayak Ngamuk: Hoaks!
",Negatif
"
Wamen BUMN Buka Suara soal Gaji dan THR Karyawan PTDI Telat Dibayar
",Negatif
"
Begini Kesiapan Layanan Bank BUMN Selama Libur Lebaran
",Netral
"
Tanah Abang Diserbu Jelang Lebaran, Pedagang Kantongi Rp 54 Juta/Hari
",Positif
"
Diskon Gila di Transmart Full Day Sale, Beli TV LED 65"" Hemat Rp 4 Jutaan!
",Positif
"
Shimmer Jadi Tren Baju Lebaran, Pedagang Tanah Abang Raup Rp 20 Juta/Hari
",Positif
"
Gila! Harga Emas Hari Ini Melejit Banget, Tembus Segini
",Positif
"
Akhirnya Batalkan dan Ubah Tiket Whoosh Bisa Online, Ini Caranya
",Netral
"
Mudik Nyaman Bawa Travel Bed, Beli di Transmart Full Day Sale Cuma Rp 300 Ribuan!
",Positif
"
Airlangga Ungkap Alasan Bansos El Nino: Beras Defisit-Masyarakat Butuh Bantuan
",Negatif
"
Respons Buwas soal Namanya Disebut Tolak Bansos dalam Sidang MK
",Netral
"
Pasar Tanah Abang Masih Sesak Diserbu Pembeli H-4 Lebaran
",Positif
"
Lebih dari Setengah Juta Kendaraan Tinggalkan Jabotabek buat Mudik
",Netral
"
Cuma di Transmart Full Day Sale! Sepeda Listrik Diskon Jadi Rp 3 Jutaan Aja
",Positif
"
Kode Bank Mandiri ke DANA untuk Memudahkanmu Saat Top Up
",Positif
"
H-4 Lebaran, Pemudik Padati Bandara Soekarno Hatta
",Netral
"
Dukung Food Estate, PSMTI Bicara Ketahanan Pangan Nasional
",Positif
"
Kabar Terbaru dari Sri Mulyani soal Anggaran Makan Siang Gratis
",Netral
"
Komitmen BTN Layani Nasabah di Musim Lebaran Idul Fitri 2024
",Netral
"
78.158 Kendaraan Lewat Tol Trans Sumatera Saat Mudik, Melesat 154%
",Positif
"
Irit Banget! Beli Kulkas di Transmart Full Day Sale Diskon hingga Rp 3,4 Jutaan
",Positif
"
Terungkap Penyebab Anggaran Kemensos Turun hingga BLT El Nino 'Lenyap'
",Negatif
"
Lebaran Sebentar Lagi, Makin Banyak Motor yang 'Naik' Kereta Api!
",Positif
"
Terkuak! Alasan Jokowi Sering Bagi-bagi Bansos Saat Kunjungan ke Daerah
",Netral
"
BRI Life Berangkatkan 3.500 Pemudik
",Netral
"
Serbuu! Ada Daging Rendang Diobral Super Murah di Transmart Full Day Sale
",Positif
"
Sri Mulyani Ungkap Anggaran Perlinsos: Disetujui DPR-Tak Dipengaruhi Pilpres
",Netral
"
Ribuan Mitra Tukang-Mandor Mudik Gratis Naik Kereta Api Eksekutif
",Positif
"
Lebaran Pakai BRI Banyak Promonya, Diskon & Cashback hingga 50 Persen
",Positif
"
Begini Asal-usul Takhayul Lempar Koin ke Air Mancur
",Netral
"
Peristiwa Aneh, Uang Rp 476 Miliar 'Lenyap' Tanpa Ada yang Tahu
",Negatif
"
Jadwal dan Rute One Way di Jalan Tol Saat Arus Mudik dan Balik Lebaran 2024
",Netral
"
Sakit Saat Mudik Lebaran, Bisa Berobat Pakai BPJS Kesehatan di Luar Kota?
",Netral
"
Saldo e-Toll Habis di Gerbang Tol? Lakukan 4 Langkah Ini
",Netral
"
THR Masih Ada Kan? Ke Transmart Full Day Sale Yuk, Hari Ini Banjir Diskon!
",Positif
"
Money Changer: Arti, Syarat, dan Cara Tukar ke Valuta Asing
",Netral
"
Cara Membuat BPJS Kesehatan, Praktis dan Nggak Pake Ribet!
",Netral
"
Perjuangan Pemudik Sepeda Motor Menyeberang ke Kampung Halaman
",Netral
"
Terkuak Alasan Risma Ogah Salurkan Bansos Beras!
",Negatif
"
Indosat Siap Hadapi Kenaikan Trafik Saat Mudik Lebaran 2024
",Netral
"
Libur Lebaran, Kereta Cepat Wira-wiri 52 Perjalanan/Hari
",Netral
"
Jurus Ilma Ubah Sorgum Jadi Olahan Sehat & Terapkan Transaksi Digital Saat Pameran
",Positif
"
Pertamina Siagakan SPBU hingga Motoris di Exit Tol Cigombong, Ini Rinciannya
",Netral
"
Sri Mulyani Jawab Hakim MK soal Sumber Dana Jokowi Tebar Bansos Saat ke Daerah
",Netral
"
Pertamina Imbau Pemudik Isi Bensin di Luar Pelabuhan, Cegah Antrean di Merak
",Netral
"
Makin Banyak Orang Pakai Kereta Api ke Bandara dan Pelabuhan, Ini Datanya
",Netral
"
Bank BUMN Berangkatkan Ribuan Pemudik ke Kampung Halaman Gratis!
",Positif
"
BI dan Bank Sentral se-ASEAN Dorong Transaksi Mata Uang Lokal Lintas Kawasan
",Positif
"
Pertamina Siapkan Sanksi buat Arie Febriant Pemobil yang Viral Meludah!
",Negatif
"
Pelanggan Ini Senang Beli di Miniso Pink Transmart Kokas Dapat Diskon Gede!
",Positif
"
Sektor Manufaktur RI Bisa Moncer, Bagaimana Caranya?
",Netral
"
H-3 Lebaran, Pasar Johar Semarang Diserbu Pembeli
",Positif
"
Perputaran Ekonomi Saat Musim Mudik Lebaran Diprediksi Capai Rp 385 T
",Positif
"
Pengunjung Penuhi Area Sandal di Transmart Full Day Sale Gerai Kokas
",Positif
"
Berangkat! Pelni Angkut 2.384 Penumpang Mudik Gratis Sepeda Motor ke Semarang
",Netral
"
Menhub Larang Keras Truk ODOL Wira-wiri di Pelabuhan Selama Mudik!
",Negatif
"
Makin Ramai, Transmart Full Day Sale Gerai Kota Kasablanka Diserbu Pengunjung!
",Positif
"
Jumlah Pemudik Kereta Api pada H-3 Lebaran
",Netral
"
PLN Jamin Pembangkit dalam Kondisi Prima Selama Lebaran
",Positif
"
Jual Produk Lucu, Miniso Pink di Transmart Kokas Ramai Pengunjung
",Positif
"
Tol Japek Selatan Dibuka Gratis di Musim Mudik Lebaran 2024
",Positif
"
Gokil! Beli Kasur di Transmart Full Day Sale Cuma Rp 500 Ribuan
",Positif
"
BRI Beri Tips Cerdas Sambut Mudik dan Lebaran
",Netral
"
BRI Tetap Buka Layanan Digital dan Konvensional Selama Libur Lebaran
",Netral
"
Indofarma Ungkap Sudah Bayar THR ke Karyawan, Klaim Tanpa Dicicil
",Positif
"
Gara-gara Hal Ini, Orang Bakal Makin Banyak Belanja di Mal!
",Positif
"
Wow! Cuma di Transmart Full Day Sale Beli Sepeda Listrik Hemat Rp 2,7 Jutaan
",Positif
"
Heboh Indofarma Tunggak Gaji Karyawan, Tiba-tiba Komut Mau Mundur
",Negatif
"
Menko PMK Muhadjir dan Menhub Tinjau Arus Mudik di Merak
",Netral
"
Beli TV LED 50-65 Inch di Transmart Full Day Sale Bisa Hemat Rp 4 Jutaan!
",Positif
"
Kemenhub Fasilitasi Pemulangan Jenazah Kecelakaan Kapal Keoyoung Sun
",Netral
"
Viral Uang Rupiah Pecahan 1.0, BI: Cuma Contoh Tak Bisa Dipakai Belanja!
",Negatif
